user,tanggal,bahasa,isi,polarity,sentiment
1372816411203051523,2022-03-25 23:44:49+00:00,en,Turning Red but it's Attack on Titan 5 https://t.co/GxSJEYKzWK via @YouTube,0.0,netral
1374757887084478476,2022-03-25 23:44:22+00:00,en,turning red oc! her names marley :D please don’t judge how messy it looks i only spent like an hour and a half on this💀 https://t.co/4YpiYwJcnC,-0.11666666666666667,negatif
14633062,2022-03-25 23:44:18+00:00,en,I think I went through all the emotions during the first half of Turning Red. https://t.co/dAMGXlkO6r,0.02777777777777778,positif
1249853183117209605,2022-03-25 23:44:10+00:00,en,My ★★★½ review of Turning Red on @letterboxd: https://t.co/gPXPL8lYBG,0.0,netral
392841055,2022-03-25 23:44:09+00:00,en,"Or even a score! I’d love a strong identity to the musical score, the main theme form Turning Red sounds straight out of a Sonic game 

https://t.co/XZD5eHQ9mH",0.16249999999999998,positif
836299404038537217,2022-03-25 23:44:05+00:00,en,"Ever since seeing some of Turning Red a few days ago, I’m just finding myself listening to 90s/2000s boy bands and I’m both cringing so hard and loving it so much 😂 😂 😂",0.12708333333333333,positif
782970688764252160,2022-03-25 23:44:03+00:00,en,My hair is slowly turning red I’m being gingerificated,-0.15000000000000002,negatif
1441421964090949632,2022-03-25 23:43:48+00:00,en,I need moots to talk ab NSYNC please I beg you the boyband fandom is filled with nothing but 30byear olds and ppl who watched turning red 😀😀😀🔫🔫🔫🔫🔫🔫🔫,0.16666666666666666,positif
4093997523,2022-03-25 23:43:47+00:00,en,"If you DID enjoy all the posts I've made over the past week, all I have to say is go watch 'Turning Red' if you haven't already. 

It's a genuinely sweet movie with amazing characters, animation, and music &amp; it's my favorite PIXAR film of the last decade. https://t.co/9l3jlg5zF0",0.2285714285714286,positif
1196731815811309570,2022-03-25 23:43:37+00:00,en,"Stop feeding that friend if he or she isn't ready to learn how or lazy to fish, you are only turning your self to an atm to them. And don't pity anybody, allow them to suffer when eye red dem go by force learn how to fish",-0.0375,negatif
2785362317,2022-03-25 23:43:29+00:00,en,"Excellent review that puts into word my husband, Dan Lapsley and my reactions to this problematic movie.
Turning Red (2022) https://t.co/brbqjBVNgH",0.5,positif
171546611,2022-03-25 23:43:26+00:00,en,Just watched Turning Red at work today! https://t.co/ZUwUmZ7hW5,0.0,netral
1386578629627314177,2022-03-25 23:43:00+00:00,en,"Any Movie Link Here: Watch Online Full Movie Free Download &amp; Online Streaming Blu Ray

Top Movies HD Link: @watchallmovie

Spider-Man:No Way Home (2021)
The Batman (2022)
Turning Red 2022
Morbius
The Adam Project
The Lost City
Encanto 
Scream 5
Sonic the Hedgehog 2
RRR https://t.co/tr6fDjOYeT",0.3125,positif
1252853410803576834,2022-03-25 23:42:46+00:00,en,turning red had me bawling my eyes out,0.0,netral
985590713231568897,2022-03-25 23:42:35+00:00,en,I'm 2 minutes into Turning Red but I'm already so into it,0.0,netral
496453071,2022-03-25 23:42:33+00:00,en,how can a person know everything at 18 but nothing at 22 and will u still want me when im nothing new how long will it be cute all this crying in my room when u cant blame it on my youth and roll ur eyes with affection and my cheeks are growing tired for turning red and faking sm https://t.co/ecydYZhktP,0.037272727272727256,positif
249826548,2022-03-25 23:42:30+00:00,en,Turning Red (2022) ★★★★★★★★☆☆ https://t.co/jxTLDAwXMz #trakt,0.0,netral
3323832555,2022-03-25 23:42:24+00:00,en,"turning red was really cute. all AFAB people can relate to the puberty stuff. but for me, even though i can't relate to the asian culture stuff, i definitely have felt what it's like to not be perfect enough, or please my family. and even distance from my mom who im closest to.",0.25,positif
1496201964257955844,2022-03-25 23:42:20+00:00,en,"@_m0un4 turning red? I haven't watched it yet, is it good?",0.35,positif
1351832878686957569,2022-03-25 23:42:16+00:00,en,i love turning red and this is also true https://t.co/iOGGcM1xlg,0.2833333333333333,positif
3393292588,2022-03-25 23:42:06+00:00,en,yeah turning red is my shit rn 😭 https://t.co/KzUaNYFVNm,-0.1,negatif
1494048053757677569,2022-03-25 23:41:57+00:00,en,"The Northwest girl's face was slowly turning red, fury could be seen in her expression.

Frown, fists clenched.

—GIDEON CHARLES GLEEFUL! https://t.co/XxlbRXwa4T",-0.15000000000000002,negatif
1424262617489502216,2022-03-25 23:41:31+00:00,en,just watched turning red anyways who got moms like that,0.0,netral
15379873,2022-03-25 23:41:27+00:00,en,I picked up that TURNING RED shared a lot of themes and even specifics with TEEN WOLF but I totally missed this homage the first time through. https://t.co/uAl1DbUSyr,0.05,positif
1225154485481361413,2022-03-25 23:41:14+00:00,en,@aChildOf2Worlds I remember my first date. I was so nervous. And he just kept complementing me. The entire date I was blushing and turning red. He left a lasting impression.,0.05,positif
1121258274999894016,2022-03-25 23:40:30+00:00,en,"Huge joke honestly, the airspace is closed so the medical helicopter can't take off anyway so it's gonna be an automatic red flag anyway

If we stay there the rules prevent it from happening anyway

F1 is turning into a bigger and bigger clownshow every single day",0.10357142857142858,positif
1321522805964480512,2022-03-25 23:40:11+00:00,en,@KarlJacobs_ @Quackity @willne i dont remember this scene from turning red,0.0,netral
773252747256659968,2022-03-25 23:40:09+00:00,en,aight we gonna peep turning red,0.0,netral
1236535859979091974,2022-03-25 23:40:08+00:00,en,i haven't actually watched turning red yet you guys just don't know how to tag spoilers https://t.co/M0ieaKZqY5,0.0,netral
1394967397556178946,2022-03-25 23:39:54+00:00,en,somecallmejohn: Just watched Turning Red and supportive dark haired dad of few words that cooks has to be my favorite gender #marrymepls #daddyissuseslmao https://t.co/3H5R1GGnIO,0.2125,positif
834956054022639620,2022-03-25 23:39:53+00:00,en,Thinking about how I was watching Turning Red and got emotional until the mom said sorry and I was like 🤬,-0.16666666666666666,negatif
26954235,2022-03-25 23:39:53+00:00,en,No it’s fine Turning Red isn’t making me cry nope not big strong boy me no way jose,0.2125,positif
2440633093,2022-03-25 23:39:43+00:00,en,I am to emotionally unstable for turning red. Why didn’t no one tell me? 🥺 it’s still a good movie though.,0.2333333333333333,positif
1417678495115841539,2022-03-25 23:39:34+00:00,en,i  need  to  watching  turning  red,0.0,netral
1361202087460294656,2022-03-25 23:39:32+00:00,en,"@TheAnsolo_ @Lavita_TheLife @dpshow @MikeMayock Crosby, Renfrow, Jacobs, Moehrig, Moreau, Mullens, Diablo, Ingold. Koonce looks promising in limited snaps. Ruggs was turning into a star and had no red flag character concerns coming out. He built in a solid core in a couple drafts.",0.03214285714285715,positif
1151650148520517635,2022-03-25 23:39:17+00:00,en,I’m really looking forward to Lightyear but there’s no way I’m gonna prefer it over Turning Red.,0.1,positif
1282070555051601920,2022-03-25 23:39:07+00:00,en,"I have never related to a character more than I relate to Mei from Turning Red. This chick:
✅ Plays flute 
✅ Fully misses a basketball net
✅ Gushes about a feather duster

All within the first 10 mins. She is me. I am her.",0.0625,positif
2734741795,2022-03-25 23:38:33+00:00,en,Sidenote... of course that white man didn't like Turning Red. Whole can a person who lives in a world entirely catered to him relate to having responsibility or the pressure of keeping perfect for your family.,0.24,positif
1251627850123395073,2022-03-25 23:37:45+00:00,en,"This!!!!!! I would love to see indigenous representation that ISN’T a romanticized and sexualized child sex trafficking victim…

Disney needs to take notes on the positive feedback they got with Turning Red and Encanto and start upping the inclusivity! https://t.co/Si0i00HC4r",0.24242424242424243,positif
1399713482291953666,2022-03-25 23:37:17+00:00,en,MY FAMILY KEEPS ON SAYING IM PRYIA FROM TURNING RED IM NOT SURE IF THATS A GOOD OR BAD THING,0.12500000000000003,positif
1315064249920770048,2022-03-25 23:37:12+00:00,en,Thank You for Turning In to our Chanel. Please remember to click the Red SUBSCRIBE box to Subscribe to our Youtube Chanel,0.0,netral
2307920757,2022-03-25 23:37:12+00:00,en,Does anybody have Disney+ ?  I just wanna watch Turning Red that’s it 😭,-0.1,negatif
1349410759407767552,2022-03-25 23:37:02+00:00,en,Speaking of Turning Red... We really need to bring boy bands back. It's time.,0.06666666666666667,positif
43595494,2022-03-25 23:36:54+00:00,en,Idk why I’m surprised but my eyes got a bit wet watching turning red,0.0,netral
30145621,2022-03-25 23:36:40+00:00,en,"just finished up at the car wash
waiting at the red light, passenger guy in turning lane (on my left) opens his door AND THROWS UP!",0.1,positif
2572830970,2022-03-25 23:36:07+00:00,en,Ok it just hit me Jaz probably made Ross watch Turning Red... love that girl,0.3333333333333333,positif
937769131650273280,2022-03-25 23:35:56+00:00,en,I'm gonna try to make her watch Turning Red tonight *smirk*,0.0,netral
1196232938729492480,2022-03-25 23:35:33+00:00,en,Critics be warned: Turning Red is defiantly Asian and female – and there’s more to come | Jeff Yang | The Guardian ❤️❤️❤️ ⁦@PixarTurningRed⁩ ⁦@guardianculture⁩  https://t.co/HjCAMUivSc,0.0,netral
1497725686181625856,2022-03-25 23:35:31+00:00,en,"@THEAXOTOTL11 ㅤ

ㅤㅤ`` I just—IT'S ALL OVER NOW ANYWAY , WHY DOES IT MATTER ? ! I've lost my physical being , so I'm not confined anymore !—I never even NEEDED THAT DAMN SOLUTION— ``

ㅤㅤHe's getting upset , turning red and all . .

ㅤ",0.0,netral
1103539650226839553,2022-03-25 23:35:10+00:00,en,"Damm, imagine finishing Turning Red and then you come back to see something like this. https://t.co/zBmDEZr7la",0.0,netral
702545951911620609,2022-03-25 23:34:04+00:00,en,@SpiderManMovie He's turning red! https://t.co/uwKuELgK3d,0.0,netral
1501696007075160064,2022-03-25 23:33:53+00:00,en,Just finished watching Turning Red,0.0,netral
1439638127212175363,2022-03-25 23:33:50+00:00,en,@DeathByCart00ns ahhh i LOVED turning red so i’m glad you liked it :),0.44999999999999996,positif
2434746110,2022-03-25 23:33:23+00:00,en,now that i’ve finally watched turning red i’m for sure a 4town stan,0.16666666666666666,positif
1056147198747033601,2022-03-25 23:32:24+00:00,en,@BigBenVa1 Gonna go home and watch Turning red,0.0,netral
18971515,2022-03-25 23:31:45+00:00,en,TURNING RED is Canadian TEEN WOLF.,0.0,netral
1355637117225988108,2022-03-25 23:31:43+00:00,en,"turning red completely broke me 
shit hits home 
and now louis 
nope i can’t deal sorry",-0.15,negatif
2734741795,2022-03-25 23:31:37+00:00,en,can see why the bible thumpers were flipping shit about Turning Red. this kinda girl empowerment story would fuck up them purity balls they love so much.,0.019999999999999983,positif
390626060,2022-03-25 23:31:05+00:00,en,Turning Red fan art is too much for my fragile heart! 💚💚💚 https://t.co/OfS7lgYuoK,0.0,netral
1477197547726848005,2022-03-25 23:30:18+00:00,en,havent watched turning red but i rly want to the movie looks so cute ☹️💗,0.25,positif
1291072163311751168,2022-03-25 23:30:14+00:00,en,"just watched turning red finally

I’ve never had a film trigger my mommy issues as much as this one omg 
But it was really good!!!",0.22499999999999998,positif
1176316842652196866,2022-03-25 23:30:04+00:00,en,"( HEHEHEHE. DON'T MIND HER TURNING RED (awooga) !! she smiles up at him, taking the clothes in hand. )

i-i'll leave them a-as good as new i promise ~

( taking a step back. then another. she's too distracted that when she turns she crashes right into a wall. )

. . . ow— https://t.co/I9xTAINtVL",0.23701298701298698,positif
174430171,2022-03-25 23:29:54+00:00,en,this is a turning red stan account this movie is so cute!,0.25,positif
23599366,2022-03-25 23:28:48+00:00,en,We’ve been watching Turning Red on repeat 🥴😂 https://t.co/NgW54WvhpK,0.0,netral
38400130,2022-03-25 23:28:33+00:00,en,Disney's Turning Red is a good conversation starter – and not just for girls https://t.co/R1SANLg35o https://t.co/TQL16iheWO,0.35,positif
775384974790893569,2022-03-25 23:28:33+00:00,en,Turning Red is sooooooo good omg i loved it,0.4666666666666666,positif
1185377442166460421,2022-03-25 23:28:21+00:00,en,im animating a scene from turning red as fanart and with each frame i have more and more appreciation for animators,0.0,netral
2401904016,2022-03-25 23:27:45+00:00,en,"@elderofziyon @SecBlinken In full agreement!  Otherwise, rogue states find redemption through terrorism, N. Korea comes to mind or Syria, crossing red lines after red lines and being strengthened by Iran and turning to Russia for leverage against the West.",0.11666666666666665,positif
1336509013295570947,2022-03-25 23:27:29+00:00,en,Watching Turning Red... the mart scene 😱😱😱 i thought it was a dream!!! Omd! I would die and move towns because nope!,0.0,netral
2934188385,2022-03-25 23:27:28+00:00,en,"You turn into a gigantic animal when stressed?

Very Turning Red, 3/5 https://t.co/GuXr2ZerDh",0.0,netral
1346911926089969671,2022-03-25 23:27:28+00:00,en,"Why would I, a woman with m*th*r issues, watch Turning Red in the middle of a perfectly good afternoon?",0.2333333333333333,positif
1208543508635631616,2022-03-25 23:25:40+00:00,en,"2 things
1 oviposition is *chefs kiss*
2 Ngl I’m contemplating making a turning red adjacent oc, like not where it’s got the same backstory because I myself am not of Asian ancestry and I know that’s sacred, but same sort of almost werepanda esq style",0.0,netral
237236374,2022-03-25 23:25:22+00:00,en,@_Gneisha “Happy Hoo-Haa” is like the worst version of a Disney version of a k-pop song from Turning Red.,-0.06666666666666665,negatif
25723475,2022-03-25 23:25:05+00:00,en,@TayTay__Hey I was questioning that move but he was turning left so maybe it was the right call. Out on 5th he went past a bunch of cars stopped at the red light on 5th and turned in front of them which was pretty impressive,0.24081632653061225,positif
2972232855,2022-03-25 23:25:01+00:00,en,Turning Red was fantastic that's the whole tweet.,0.20000000000000004,positif
79184073,2022-03-25 23:24:59+00:00,en,Huggable Red Panda T-Shirt - https://t.co/2Deet8ZGf6 Turning Red T-Shirt from @PrimePremne &amp; @teepublic for just $13! #Disney #Movie #Parody #PrimePremne #TheIncredibleHulk1 #TurningRed https://t.co/TKhqvrw9zi,0.0,netral
398070218,2022-03-25 23:24:59+00:00,en,Huggable Red Panda T-Shirt - https://t.co/81KUlxDSSL Turning Red T-Shirt for just $13! #Disney #Movie #Parody #PrimePremne #TheIncredibleHulk1 #TurningRed https://t.co/hTlrZ5MfAT,0.0,netral
1017542227541790722,2022-03-25 23:24:55+00:00,en,"@Aidan64NES @italian_samurai I have personally yet to see people talk about an Illumination  film in the same way they do for something like Turning Red, Mitchells Vs. The Machines or even recently with the Puss In Boots 2 trailer.  

Maybe they want to be out on that level besides just being “Minion Studio”",0.0,netral
319488047,2022-03-25 23:24:41+00:00,en,@EDGARJR1315 Encanto y Turning Red,0.0,netral
1451429140238901250,2022-03-25 23:24:31+00:00,en,men are so cute when they're mad. awwww wittle preshushhhh are you angy? awww wittle baby shhh shh it's ok no no honey don't punch the dry wall. it's ok. your face is turning red- remember to breathe. are you crying? awww wittle baby :(  you can punch the dry wall a little :),0.16856060606060608,positif
1498854697997901824,2022-03-25 23:23:40+00:00,en,"Finally watched Turning Red. Great movie. I'm all for these themes of generational trauma. Like, they break my heart, but they're such an important theme to explore",0.30000000000000004,positif
23712208,2022-03-25 23:23:38+00:00,en,"Skts Turning Red where their daughter is trying to keep Atsumu from catching her going to the party, but there’s a rumble in the distance.

Kiyoomi hides in the house. Atsumu looks pained, the door swings open.

Uncles Osamu, Suna, Kita and Aran in varying Roots suits all arrive.",0.19999999999999998,positif
16541356,2022-03-25 23:23:23+00:00,en,"Out of all the girls in Turning Red, who is the biggest Jackass fan and why is it Abby? https://t.co/cfWJuRbI7K",-0.25,negatif
458996974,2022-03-25 23:23:21+00:00,en,"no one talk to me I’m watching turning red, byeeee",0.0,netral
1318362976802492416,2022-03-25 23:23:06+00:00,en,"current mood 
listening to the turning red sound track while crying",0.13333333333333333,positif
1395650972483993603,2022-03-25 23:23:01+00:00,en,"Just icing it has helped a lot now it’s not so red lol it gonna be purple tho but that means it’s healing, it’s good it turning purple (again excuse my giant forehead this is why I’ve always had bangs) https://t.co/TydK6dKj2s",0.18958333333333333,positif
3302085646,2022-03-25 23:22:40+00:00,en,"Just watched turning red, reminded my hate for gingers, god there is one ginger i really fucking hate.",-0.5333333333333333,negatif
